FID;POINT_X;POINT_Y;Depth
2597;622011.269300000043586;9761221.040999999269843;-1.1
2598;622016.919299999950454;9761284.450999999418855;-1.2
2599;622010.589299999992363;9761321.100999999791384;-1.2
2600;622017.219299999997020;9761279.341600000858307;-1.3
2601;622008.629300000029616;9761326.311000000685453;-1.6
2602;622006.019300000043586;9761087.270999999716878;-0.6
2603;622004.649300000048243;9761094.391000000759959;-0.7
2604;621995.689299999969080;9761087.130999999120831;-0.9
2605;621997.969299999997020;9761095.760999999940395;-1.1
2606;622018.660000000032596;9761085.700999999418855;0.4
2607;622017.739999999990687;9761090.950999999418855;0.4
2608;622016.559299999964423;9761095.831599999219179;-0.3
2609;621872.030000000027940;9761916.210999999195337;0.4
2610;621880.819999999948777;9761923.301000000908971;0.1
2611;621875.780000000027940;9761951.901000000536442;0
2612;621880.199299999978393;9761934.151000000536442;-0.1
2613;621871.609300000010990;9761930.380999999120831;-0.2
2614;621875.909300000057556;9761957.041600000113249;-0.3
2615;621871.709299999987707;9761924.851600000634789;-0.3
2616;621875.669299999950454;9761946.261600000783801;-0.3
2617;621877.949299999978393;9761928.191600000485778;-0.3
2618;621877.639300000038929;9761963.291600000113249;-0.3
2619;621876.689299999969080;9761941.201600000262260;-0.3
2620;621875.309299999964423;9761935.661000000312924;-0.5
2621;621877.109300000010990;9761919.891000000759959;-0.7
2622;621877.619300000020303;9761914.290999999269843;-0.8
2623;621882.019300000043586;9761908.171000000089407;-0.9
2624;621871.019300000043586;9761938.341000000014901;-0.9
2625;621869.719299999997020;9761951.051000000908971;-1
2626;621882.769300000043586;9761979.171000000089407;-1
2627;621869.779300000052899;9761945.870999999344349;-1.1
2628;621878.809299999964423;9761968.690999999642372;-1.1
2629;621870.879300000029616;9761956.061000000685453;-1.2
2630;621879.249300000024959;9761975.341000000014901;-1.2
2631;621872.939299999969080;9761961.141000000759959;-1.4
2632;621894.530000000027940;9761907.200999999418855;0.8
2633;621885.780000000027940;9761925.811000000685453;0.8
2634;621892.800000000046566;9761912.510999999940395;0.8
2635;621890.800000000046566;9761917.481000000610948;0.8
2636;621907.560000000055879;9761894.010999999940395;0.8
2637;621898.219999999972060;9761900.780999999493361;0.8
2638;621901.739999999990687;9761897.190999999642372;0.6
2639;621904.689999999944121;9762006.100999999791384;0.5
2640;621888.010000000009313;9761976.201600000262260;0.3
2641;621884.239999999990687;9761915.620999999344349;0.2
2642;621886.849999999976717;9761911.280999999493361;0.1
2643;621900.920000000041910;9762001.610999999567866;0
2644;621884.429299999959767;9761972.540999999269843;-0.1
2645;621893.399300000048243;9761902.130999999120831;-0.1
2646;621890.829299999983050;9761980.491599999368191;-0.3
2647;621905.209299999987707;9761887.331000000238419;-0.4
2648;621900.239300000015646;9761891.780999999493361;-0.4
2649;621892.609300000010990;9761891.010999999940395;-0.4
2650;621897.359300000010990;9761886.561000000685453;-0.6
2651;621894.649300000048243;9761985.231000000610948;-0.8
2652;621897.599300000001676;9761997.741000000387430;-0.9
2653;621904.059299999964423;9761882.251000000163913;-0.9
2654;621885.689299999969080;9761904.540999999269843;-1
2655;621890.029300000052899;9761895.911000000312924;-1.2
2656;621896.799299999955110;9761989.821000000461936;-1.2
2657;621931.319800000055693;9761647.581000000238419;1.1
2658;621914.689800000051036;9761891.460999999195337;1
2659;621913.789800000027753;9761896.680999999865890;1
2660;621919.290000000037253;9761889.241000000387430;0.9
2661;621932.500000000000000;9761767.370999999344349;0.9
2662;621930.969999999972060;9761761.331000000238419;0.9
2663;621928.689999999944121;9761677.471000000834465;0.8
2664;621923.780000000027940;9761886.091000000014901;0.8
2665;621930.449999999953434;9761756.141000000759959;0.8
2666;621932.400000000023283;9761642.661000000312924;0.8
2667;621928.579999999958090;9761682.471000000834465;0.8
2668;621927.739999999990687;9761882.071000000461936;0.8
2669;621930.270000000018626;9761671.141000000759959;0.7
2670;621925.699999999953434;9761725.581000000238419;0.7
2671;621928.390000000013970;9761703.540999999269843;0.7
2672;621930.150000000023283;9761844.120999999344349;0.7
2673;621926.260000000009313;9761719.421000000089407;0.7
2674;621930.609999999986030;9761751.051000000908971;0.7
2675;621930.989999999990687;9761653.760999999940395;0.7
2676;621932.079999999958090;9761878.930999999865890;0.6
2677;621927.189999999944121;9761730.811000000685453;0.6
2678;621927.380000000004657;9761714.491000000387430;0.5
2679;621930.959999999962747;9761666.051000000908971;0.5
2680;621931.630000000004657;9761659.030999999493361;0.5
2681;621929.739999999990687;9761687.401000000536442;0.4
2682;621931.359999999986030;9761745.991599999368191;0.3
2683;621928.449999999953434;9761708.611600000411272;0.3
2684;621929.780000000027940;9761735.151000000536442;0.1
2685;621931.199999999953434;9761740.870999999344349;0.1
2686;621929.390000000013970;9761694.901000000536442;0
2687;621920.550000000046566;9762010.600999999791384;0
2688;621908.929299999959767;9761883.971000000834465;-0.1
2689;621915.729300000006333;9761877.930999999865890;-0.1
2690;621912.629300000029616;9762006.440999999642372;-0.1
2691;621923.029300000052899;9761873.221000000834465;-0.1
2692;621927.919299999950454;9761869.921000000089407;-0.1
2693;621931.619300000020303;9761866.350999999791384;-0.2
2694;621925.619300000020303;9762014.881599999964237;-0.3
2695;621930.899300000048243;9761859.731000000610948;-0.4
2696;621917.599300000001676;9761873.180999999865890;-0.4
2697;621926.379300000029616;9761864.930999999865890;-0.5
2698;621910.549299999955110;9761878.610999999567866;-0.6
2699;621922.389300000038929;9761868.231000000610948;-0.6
2700;621941.069999999948777;9761872.421000000089407;0.9
2701;621944.890000000013970;9761865.831000000238419;0.9
2702;621934.859999999986030;9761773.831000000238419;0.9
2703;621937.069999999948777;9761779.721000000834465;0.8
2704;621956.579999999958090;9761643.591000000014901;0.8
2705;621952.050000000046566;9761653.491000000387430;0.8
2706;621937.199999999953434;9761875.700999999418855;0.8
2707;621954.640000000013970;9761648.430999999865890;0.8
2708;621949.420000000041910;9761658.380999999120831;0.8
2709;621938.869999999995343;9761784.760999999940395;0.7
2710;621941.920000000041910;9761828.411000000312924;0.7
2711;621943.420000000041910;9761823.610999999567866;0.7
2712;621933.979999999981374;9761637.071000000461936;0.7
2713;621953.329999999958090;9762018.231000000610948;0.7
2714;621940.069999999948777;9761833.071000000461936;0.7
2715;621946.380000000004657;9761663.440999999642372;0.7
2716;621944.770000000018626;9761818.471000000834465;0.6
2717;621946.729999999981374;9761860.971000000834465;0.6
2718;621937.939999999944121;9761838.270999999716878;0.6
2719;621936.540000000037253;9761843.510999999940395;0.6
2720;621935.969999999972060;9761629.321000000461936;0.6
2721;621942.920000000041910;9761794.311000000685453;0.5
2722;621946.260000000009313;9761813.610999999567866;0.5
2723;621941.270000000018626;9761789.440999999642372;0.5
2724;621935.069999999948777;9761848.481000000610948;0.5
2725;621938.270000000018626;9761620.661000000312924;0.4
2726;621942.640000000013970;9761669.600999999791384;0.4
2727;621950.819999999948777;9761745.891599999740720;0.3
2728;621940.699999999953434;9761616.231599999591708;0.3
2729;621952.760000000009313;9761601.111600000411272;0.3
2730;621943.989999999990687;9761610.411599999293685;0.3
2731;621954.430000000051223;9761617.821000000461936;0.1
2732;621948.150000000023283;9761856.151000000536442;0.1
2733;621933.339999999967404;9761853.301000000908971;0.1
2734;621952.459999999962747;9761623.040999999269843;0.1
2735;621946.939999999944121;9761605.930999999865890;0.1
2736;621950.469999999972060;9761628.600999999791384;0.1
2737;621956.280000000027940;9761613.071000000461936;0.1
2738;621948.750000000000000;9761633.561000000685453;0.1
2739;621939.660000000032596;9761737.130999999120831;0
2740;621947.109999999986030;9761829.151000000536442;0
2741;621947.270000000018626;9761808.540999999269843;0
2742;621938.469999999972060;9761729.991000000387430;0
2743;621940.689999999944121;9761743.091000000014901;0
2744;621944.949999999953434;9761839.370999999344349;0
2745;621956.289299999945797;9761607.981000000610948;-0.1
2746;621937.549299999955110;9761723.241000000387430;-0.1
2747;621946.929299999959767;9761638.231000000610948;-0.1
2748;621937.199299999978393;9761747.341000000014901;-0.1
2749;621947.019300000043586;9761652.991000000387430;-0.1
2750;621946.889300000038929;9761834.411000000312924;-0.1
2751;621936.699299999978393;9761717.241000000387430;-0.1
2752;621945.179299999959767;9761643.020999999716878;-0.2
2753;621939.889300000038929;9761673.870999999344349;-0.2
2754;621955.009300000034273;9761595.040999999269843;-0.2
2755;621939.009300000034273;9761851.710999999195337;-0.2
2756;621936.759300000034273;9761752.350999999791384;-0.2
2757;621944.169299999950454;9761844.450999999418855;-0.2
2758;621935.669299999950454;9761711.591600000858307;-0.3
2759;621944.829299999983050;9761746.081599999219179;-0.3
2760;621935.319299999973737;9762017.741599999368191;-0.3
2761;621938.469299999997020;9761706.101600000634789;-0.3
2762;621937.859300000010990;9761757.261600000783801;-0.3
2763;621942.919299999950454;9762016.521600000560284;-0.3
2764;621935.729300000006333;9761701.311599999666214;-0.3
2765;621935.389300000038929;9761862.661599999293685;-0.3
2766;621949.479300000006333;9761851.201600000262260;-0.3
2767;621941.089299999992363;9761771.690999999642372;-0.4
2768;621934.559299999964423;9761733.350999999791384;-0.4
2769;621941.489300000015646;9761750.721000000834465;-0.4
2770;621938.969299999997020;9761762.251000000163913;-0.4
2771;621956.479300000006333;9761590.221000000834465;-0.4
2772;621936.059299999964423;9761682.971000000834465;-0.4
2773;621938.599300000001676;9761658.860999999567866;-0.5
2774;621935.939299999969080;9761696.241000000387430;-0.5
2775;621956.649300000048243;9761584.981000000610948;-0.5
2776;621934.339299999992363;9761727.091000000014901;-0.5
2777;621940.569299999973737;9761654.161000000312924;-0.5
2778;621942.179299999959767;9761776.600999999791384;-0.5
2779;621944.089299999992363;9761764.001000000163913;-0.5
2780;621937.189299999969080;9761664.790999999269843;-0.5
2781;621950.989300000015646;9762022.770999999716878;-0.5
2782;621947.629300000029616;9761803.280999999493361;-0.5
2783;621942.639300000038929;9761649.321000000461936;-0.6
2784;621943.089299999992363;9761759.030999999493361;-0.6
2785;621936.709299999987707;9761646.161000000312924;-0.6
2786;621943.319299999973737;9761781.671000000089407;-0.6
2787;621935.769300000043586;9761690.630999999120831;-0.6
2788;621938.239300000015646;9761858.411000000312924;-0.6
2789;621945.279300000052899;9761768.880999999120831;-0.7
2790;621946.219299999997020;9761798.141000000759959;-0.7
2791;621943.319299999973737;9761854.760999999940395;-0.7
2792;621946.629300000029616;9761774.130999999120831;-0.8
2793;621933.149300000048243;9761706.901000000536442;-0.9
2794;621951.269300000043586;9761836.860999999567866;-1
2795;621950.589299999992363;9761845.811000000685453;-1
2796;621956.049299999955110;9762022.620999999344349;-1
2797;621951.469299999997020;9761826.501000000163913;-1
2798;621948.149300000048243;9761783.120999999344349;-1.1
2799;621948.949299999978393;9761788.180999999865890;-1.1
2800;621951.779300000052899;9761821.430999999865890;-1.2
2801;621951.559299999964423;9761816.001000000163913;-1.4
2802;621949.659300000057556;9761793.440999999642372;-1.4
2803;621972.979999999981374;9761611.130999999120831;0.9
2804;621967.520000000018626;9761620.880999999120831;0.8
2805;621959.630000000004657;9761635.661000000312924;0.8
2806;621970.310000000055879;9761616.561000000685453;0.8
2807;621964.500000000000000;9761625.981000000610948;0.8
2808;621961.640000000013970;9761630.950999999418855;0.7
2809;621975.579999999958090;9761600.940999999642372;0.7
2810;621967.719999999972060;9761612.151000000536442;0.7
2811;621963.569999999948777;9762021.151000000536442;0.7
2812;621975.310000000055879;9761606.130999999120831;0.6
2813;621975.089999999967404;9761595.811000000685453;0.6
2814;621974.810000000055879;9761590.780999999493361;0.4
2815;621963.250000000000000;9761609.751599999144673;0.3
2816;621965.030000000027940;9761591.581599999219179;0.3
2817;621962.880000000004657;9761596.811000000685453;0.2
2818;621974.979999999981374;9761585.221000000834465;0.1
2819;621968.329999999958090;9762022.780999999493361;0
2820;621960.250000000000000;9761603.190999999642372;0
2821;621966.979300000006333;9761586.610999999567866;-0.1
2822;621973.189299999969080;9762024.280999999493361;-0.2
2823;621979.809299999964423;9762026.831000000238419;-0.9
2824;622003.319299999973737;9762025.960999999195337;-0.4
2825;621997.239300000015646;9762026.700999999418855;-0.6
2826;621992.359300000010990;9762027.870999999344349;-0.8
2827;622007.029300000052899;9762032.350999999791384;-0.9
2828;621987.089299999992363;9762028.831000000238419;-0.9
2829;621999.509300000034273;9762031.971000000834465;-1
2830;622032.520000000018626;9762034.471000000834465;0.8
2831;622027.520000000018626;9762034.551000000908971;0
2832;622022.439299999969080;9762033.630999999120831;-0.1
2833;622012.839299999992363;9762030.731000000610948;-0.1
2834;622008.239300000015646;9762027.411000000312924;-0.4
2835;622017.799299999955110;9762031.471000000834465;-0.5
2836;622031.429299999959767;9762029.440999999642372;-0.9
2837;622037.530000000027940;9762033.680999999865890;0.6
2838;622042.800000000046566;9762032.931600000709295;0.3
2839;622047.939999999944121;9762032.081000000238419;0.2
2840;622053.619999999995343;9762031.280999999493361;0
2841;622039.669299999950454;9762028.971000000834465;-0.9
2842;622072.209999999962747;9762030.651000000536442;0.2
2843;622076.989999999990687;9762032.370999999344349;0.1
2844;622064.029300000052899;9762029.130999999120831;-0.2
2845;622058.579299999983050;9762030.471599999815226;-0.3
2846;622075.509300000034273;9762026.020999999716878;-0.5
2847;622098.530000000027940;9762042.680999999865890;0
2848;622088.439299999969080;9762035.091600000858307;-0.3
2849;622083.319299999973737;9762032.940999999642372;-0.4
2850;622094.499300000024959;9762039.581000000238419;-0.5
2851;622084.539299999945797;9762025.960999999195337;-0.5
2852;622103.319299999973737;9762044.360999999567866;-0.7
2853;622091.699299999978393;9762027.811000000685453;-0.7
2854;622098.049299999955110;9762029.421000000089407;-0.8
2855;622102.339299999992363;9762032.061000000685453;-0.9
2856;622106.439299999969080;9762036.350999999791384;-1.2
2857;622131.890000000013970;9762060.841600000858307;0.3
2858;622130.250000000000000;9762065.940999999642372;0
2859;622124.179299999959767;9762056.960999999195337;-0.2
2860;622125.419299999950454;9762063.440999999642372;-0.4
2861;622119.129300000029616;9762055.280999999493361;-0.6
2862;622114.659300000057556;9762052.850999999791384;-1
2863;622114.849300000001676;9762046.731000000610948;-1.4
2864;622108.489300000015646;9762045.710999999195337;-1.4
2865;622110.159300000057556;9762040.831000000238419;-1.5
2866;622143.949999999953434;9762074.530999999493361;0.4
2867;622136.630000000004657;9762069.081599999219179;0.3
2868;622141.729999999981374;9762069.630999999120831;0.1
2869;622135.829299999983050;9762063.921000000089407;-0.6
2870;622144.300000000046566;9762079.721000000834465;0.9
2871;622154.109999999986030;9762093.981000000610948;0.1
2872;622151.519300000043586;9762089.261600000783801;-0.3
2873;622148.459299999987707;9762082.801599999889731;-0.3
2874;621769.273999999975786;9762578.377599999308586;0.93
2875;621768.240800000028685;9762580.518999999389052;1.52
2876;621759.682999999960884;9762483.307000000029802;0.88
2877;621765.383999999961816;9762479.875000000000000;0.75
2878;621769.273999999975786;9762578.377599999308586;0.93
2879;621768.240800000028685;9762580.518999999389052;1.52
2880;621759.682999999960884;9762483.307000000029802;0.88
2881;622126.339999999967404;9762153.930999999865890;0.6
2882;622129.939999999944121;9762150.321000000461936;0.6
2883;622154.949999999953434;9762098.911000000312924;0.2
2884;622134.250000000000000;9762147.610999999567866;0.1
2885;622154.109999999986030;9762093.981000000610948;0.1
2886;622152.979999999981374;9762104.841000000014901;0
2887;622150.719299999997020;9762115.231000000610948;-0.1
2888;622151.829299999983050;9762128.120999999344349;-0.2
2889;622151.519300000043586;9762089.261600000783801;-0.3
2890;622149.159300000057556;9762134.731599999591708;-0.3
2891;622150.829299999983050;9762110.231000000610948;-0.4
2892;622151.499300000024959;9762122.751000000163913;-0.5
2893;622143.999300000024959;9762133.780999999493361;-0.6
2894;622146.749300000024959;9762129.280999999493361;-0.6
2895;622147.229300000006333;9762139.721000000834465;-0.6
2896;622138.269300000043586;9762144.411000000312924;-0.7
2897;622141.709299999987707;9762138.301000000908971;-0.8
2898;622143.349300000001676;9762144.571000000461936;-0.9
2899;621763.437799999956042;9762395.894600000232458;1.3
2900;621760.317999999970198;9762393.950999999418855;0.22
2901;621758.743000000016764;9762439.504599999636412;0.13
2902;621750.457999999984168;9762344.895999999716878;0.64
2903;621763.437799999956042;9762395.894600000232458;1.3
2904;621760.317999999970198;9762393.950999999418855;0.22
2905;621758.743000000016764;9762439.504599999636412;0.13
2906;621750.457999999984168;9762344.895999999716878;0.64
2907;621990.002100000041537;9763076.993899999186397;2.27
2908;621988.934800000046380;9763080.422000000253320;1.64
2909;621986.847999999998137;9763083.322000000625849;0.9
2910;621982.479099999996834;9763085.885999999940395;2.51
2911;621915.641100000008009;9763021.620999999344349;2
2912;621908.823100000037812;9763030.870899999514222;2.21
2913;621909.625800000037998;9763028.162000000476837;1.5700001
2914;621910.795000000041910;9763026.229000000283122;0.8
2915;621876.925099999993108;9763007.058599999174476;2.8299999
2916;621879.361000000033528;9763003.576999999582767;0.71
2917;621881.346800000057556;9763000.706599999219179;1.4299999
2918;621845.202000000048429;9762973.594000000506639;0.62
2919;621808.172099999967031;9762944.680600000545382;2.4300001
2920;621805.719000000040978;9762946.702999999746680;0.5
2921;621762.496000000042841;9762914.346000000834465;0.56
2922;621757.642100000055507;9762918.533999999985099;2.29
2923;621758.890000000013970;9762916.918600000441074;0.53
2924;621802.386100000003353;9762951.526599999517202;2.3499999
2925;621803.506999999983236;9762949.520600000396371;0.73
2926;621841.092100000008941;9762979.344900000840425;2.24
2927;621842.493000000016764;9762977.088600000366569;0.33
2928;621724.219099999987520;9762884.080900000408292;2.1400001
2929;621722.949000000022352;9762885.746999999508262;0.67
2930;621683.358200000016950;9762856.145899999886751;0.92
2931;621718.170799999963492;9762888.495999999344349;1.6
2932;621719.128999999957159;9762887.178999999538064;0.5
2933;621678.796100000035949;9762861.324599999934435;2.3499999
2934;621681.121000000042841;9762858.696000000461936;0.4
2935;621668.625899999984540;9762835.448499999940395;2.22
2936;621675.055999999982305;9762838.837999999523163;0.95
2937;621678.133000000030734;9762802.226600000634789;0.93
2938;621642.350800000014715;9762785.394899999722838;1.17
2939;621644.506799999973737;9762783.273600000888109;1.23
2940;621689.912000000011176;9762796.449999999254942;0.44
2941;621693.746000000042841;9762799.337700000032783;0.46
2942;621710.289800000027753;9762760.371999999508262;1.92
2943;621707.863999999943189;9762759.153000000864267;0.51
2944;621726.146399999968708;9762714.835200000554323;0.51
2945;621725.045000000041910;9762713.330600000917912;0.43
2946;621736.420799999963492;9762674.968000000342727;1.25
2947;621738.435999999986961;9762676.711600000038743;0.13
2948;621988.934800000046380;9763080.422000000253320;1.64
2949;621986.847999999998137;9763083.322000000625849;0.9
2950;621982.479099999996834;9763085.885999999940395;2.51
2951;621940.619799999985844;9763052.869899999350309;1.12
2952;621946.105699999956414;9763047.825999999418855;2.22
2953;621944.788599999970756;9763049.672100000083447;0.96
2954;621915.641100000008009;9763021.620999999344349;2
2955;621908.823100000037812;9763030.870899999514222;2.21
2956;621909.625800000037998;9763028.162000000476837;1.5700001
2957;621910.795000000041910;9763026.229000000283122;0.8
2958;621876.925099999993108;9763007.058599999174476;2.8299999
2959;621879.361000000033528;9763003.576999999582767;0.71
2960;621881.346800000057556;9763000.706599999219179;1.4299999
2961;621845.202000000048429;9762973.594000000506639;0.62
2962;621808.172099999967031;9762944.680600000545382;2.4300001
2963;621805.719000000040978;9762946.702999999746680;0.5
2964;621762.496000000042841;9762914.346000000834465;0.56
2965;621757.642100000055507;9762918.533999999985099;2.29
2966;621758.890000000013970;9762916.918600000441074;0.53
2967;621802.386100000003353;9762951.526599999517202;2.3499999
2968;621803.506999999983236;9762949.520600000396371;0.73
2969;621841.092100000008941;9762979.344900000840425;2.24
2970;621842.493000000016764;9762977.088600000366569;0.33
2971;621724.219099999987520;9762884.080900000408292;2.1400001
2972;621722.949000000022352;9762885.746999999508262;0.67
2973;621683.358200000016950;9762856.145899999886751;0.92
2974;621718.170799999963492;9762888.495999999344349;1.6
2975;621719.128999999957159;9762887.178999999538064;0.5
2976;621678.796100000035949;9762861.324599999934435;2.3499999
2977;621681.121000000042841;9762858.696000000461936;0.4
2978;621668.625899999984540;9762835.448499999940395;2.22
2979;621675.055999999982305;9762838.837999999523163;0.95
2980;621678.133000000030734;9762802.226600000634789;0.93
2981;621642.350800000014715;9762785.394899999722838;1.17
2982;621644.506799999973737;9762783.273600000888109;1.23
2983;621689.912000000011176;9762796.449999999254942;0.44
2984;621693.746000000042841;9762799.337700000032783;0.46
2985;621710.289800000027753;9762760.371999999508262;1.92
2986;621707.863999999943189;9762759.153000000864267;0.51
2987;621726.146399999968708;9762714.835200000554323;0.51
2988;621725.045000000041910;9762713.330600000917912;0.43
2989;621736.420799999963492;9762674.968000000342727;1.25
2990;621738.435999999986961;9762676.711600000038743;0.13
2991;621668.882499999948777;9762858.385399999096990;2
2992;621683.358200000016950;9762856.145899999886751;2
2993;621678.796100000035949;9762861.324599999934435;2
2994;621681.121000000042841;9762858.696000000461936;2
2995;621683.358200000016950;9762856.145899999886751;2
2996;621673.909600000013597;9762851.241699999198318;0.9
2997;621663.326200000010431;9762846.479199999943376;2.0999999
2998;621679.730400000000373;9762797.002000000327826;0.9
2999;621662.003299999982119;9762795.149900000542402;1
3000;621664.119999999995343;9762789.328999999910593;1
3001;621686.874199999962002;9762794.885299999266863;2
3002;621671.528300000005402;9762825.312400000169873;2.0999999
3003;621676.026300000026822;9762829.810399999842048;0.8
3004;621675.232500000041910;9762816.316600000485778;2.05
3005;621683.434600000036880;9762817.904100000858307;0.85
3006;621701.690900000045076;9762757.049799999222159;1.4
3007;621729.207599999965169;9762716.568499999120831;1.7
3008;621720.476400000043213;9762711.541400000452995;0.8
3009;621742.966000000014901;9762678.468399999663234;1.7
3010;621755.322099999990314;9762635.526399999856949;0.5
3011;621752.411599999992177;9762632.880599999800324;0.5
3012;621749.501200000056997;9762643.199400000274181;0.3
3013;621753.734500000020489;9762644.522299999371171;0.3
3014;621759.290799999958836;9762635.790999999269843;1.6
3015;621762.465800000005402;9762581.551300000399351;1.52
3016;621762.201200000010431;9762577.847200000658631;0.9
3017;621757.703300000051968;9762610.655600000172853;1.5
3018;621769.609599999967031;9762611.713899999856949;1.5
3019;621757.174099999945611;9762515.140799999237061;1.3
3020;621769.874199999962002;9762514.346999999135733;1.3
3021;621758.761599999968894;9762524.665799999609590;0.9
3022;621768.286700000055134;9762523.607499999925494;0.9
3023;621755.322099999990314;9762439.205199999734759;0.7
3024;621765.376200000056997;9762438.940600000321865;0.7
3025;621765.376200000056997;9762438.940600000321865;0.3
3026;621754.263700000010431;9762393.432199999690056;1.3
3027;621759.290799999958836;9762343.690400000661612;0.8
3028;621756.578499999945052;9762313.495200000703335;1.2
3029;621759.092100000008941;9762299.339999999850988;1.2
3030;621761.473299999954179;9762287.036800000816584;1.2
3031;621778.142100000055507;9762265.605499999597669;1.7
3032;621773.776500000036322;9762240.205499999225140;1.5
3033;621791.635899999993853;9762254.889900000765920;1.5
3034;621791.635899999993853;9762236.236700000241399;1.4
3035;621809.230699999956414;9762235.442999999970198;1.5
3036;621828.413100000005215;9762231.474199999123812;1.6
3037;621859.501700000022538;9762241.065400000661612;1.4
3038;621844.288100000005215;9762235.112199999392033;1.5
3039;621874.384500000043772;9762241.726800000295043;1.2
3040;621886.952200000057928;9762246.357100000604987;1
3041;621900.181400000001304;9762245.695599999278784;0.9
3042;621912.749199999962002;9762241.396099999547005;1
3043;621923.001799999969080;9762234.781500000506639;0.9
3044;621934.577300000004470;9762223.536699999123812;1
3045;621946.152899999986403;9762214.937699999660254;1.2
3046;621956.074799999943934;9762205.015799999237061;1.6
3047;621976.910700000007637;9762190.794399999082088;1.8
3048;621989.809200000017881;9762186.825699999928474;1.7
3049;622000.723299999954179;9762184.179800000041723;1.6
3050;622086.035700000007637;9762144.893899999558926;1.8
3051;622103.895200000028126;9762147.275100000202656;1.7
3052;622118.976400000043213;9762147.672000000253320;1.6
3053;622122.548300000024028;9762132.987600000575185;1.6
3054;622131.676499999943189;9762123.065700000151992;1.6
3055;622136.439000000013039;9762107.984400000423193;1.6
3056;622130.882699999958277;9762093.300000000745058;1.6
3057;622127.707700000028126;9762080.599999999627471;1.6
3058;622115.007699999958277;9762066.709300000220537;1.6
3059;622094.476000000024214;9762055.914300000295043;1.6
3060;622077.542600000044331;9762046.389299999922514;1.6
3061;622061.667600000044331;9762040.039300000295043;1.6
3062;622046.321699999971315;9762038.451799999922514;1.6
3063;622032.034199999994598;9762040.568499999120831;1.6
3064;622009.280000000027940;9762039.510099999606609;1.6
3065;621971.179899999988265;9762031.572599999606609;1.6
3066;621943.663199999951757;9762025.751800000667572;1.6
3067;621917.204799999948591;9762018.872600000351667;1.6
3068;621900.800599999958649;9762009.876700000837445;1.6
3069;621885.454700000002049;9761999.293400000780821;1.6
3070;621877.517200000002049;9761988.710000000894070;1.6
3071;621870.108899999991991;9761974.951700000092387;1.6
3072;621865.346299999975599;9761959.076600000262260;1.6
3073;621863.758799999952316;9761948.493300000205636;1.6
3074;621864.287999999942258;9761937.380799999460578;1.6
3075;621929.904800000018440;9762020.989299999549985;1.6
3076;621955.304899999988265;9762029.985099999234080;1.6
3077;621883.337999999988824;9761950.080800000578165;1.6
3078;621888.100600000005215;9761958.018300000578165;1.6
3079;621893.392200000002049;9761969.130799999460578;1.6
3080;621900.800599999958649;9761978.655799999833107;1.6
3081;621909.796399999991991;9761986.593299999833107;1.6
3082;621918.263099999981932;9761996.118400000035763;1.6
3083;621935.196499999961816;9762000.880899999290705;1.6
3084;621951.600699999951757;9762005.643400000408292;1.6
3085;621969.592399999964982;9762009.347599999979138;1.6
3086;621982.821600000024773;9762012.522600000724196;1.6
3087;621997.638299999991432;9762015.168400000780821;1.6
3088;622017.746700000017881;9762018.343399999663234;1.6
3089;622029.917499999981374;9762022.576799999922514;1.6
3090;622045.263400000054389;9762021.518400000408292;1.6
3091;622059.021700000041164;9762020.989299999549985;1.6
3092;622163.796899999957532;9762106.185300000011921;1.6
3093;622160.621900000027381;9762116.239399999380112;1.6
3094;621888.100600000005215;9761988.180900000035763;-0.8
3095;621891.275600000051782;9761998.234999999403954;-0.8
3096;621897.096400000038557;9762002.336100000888109;-0.8
3097;621911.648500000010245;9762010.273600000888109;-0.8
3098;621920.247500000055879;9762016.557499999180436;-0.8
3099;621928.185000000055879;9762007.958499999716878;-0.8
3100;621937.114700000034645;9762012.588700000196695;-0.8
3101;621966.549699999974109;9762016.557499999180436;-0.8
3102;621949.020999999949709;9762013.911599999293685;-0.8
3103;621943.729300000006333;9762021.518400000408292;-0.8
3104;621973.494999999995343;9762018.541899999603629;-0.8
3105;621980.440300000016578;9762021.849099999293685;-0.8
3106;621986.724200000055134;9762022.510600000619888;-0.8
3107;622022.112300000037067;9762029.455900000408292;-0.8
3108;622014.174800000037067;9762025.817900000140071;-0.8
3109;622026.411800000001676;9762030.117399999871850;-0.8
3110;622046.917000000015832;9762026.148600000888109;-0.8
3111;622055.846699999994598;9762025.817900000140071;-0.8
3112;622065.768599999952130;9762024.825699999928474;-0.8
3113;622067.753000000026077;9762032.763199999928474;-0.8
3114;622078.667099999962375;9762036.401300000026822;-0.8
3115;622069.075900000054389;9762028.132999999448657;-0.8
3116;622092.888500000000931;9762033.424699999392033;-0.8
3117;622099.833800000022165;9762037.393500000238419;-0.8
3118;622081.312900000018999;9762028.132999999448657;-0.8
3119;622120.669800000032410;9762049.630499999970198;-0.8
3120;622111.078600000008009;9762049.299699999392033;-0.8
3121;622139.521399999968708;9762078.073200000450015;-0.8
3122;622143.820900000049733;9762085.679999999701977;-0.8
3123;622148.120299999951385;9762097.255499999970198;-0.8
3124;622147.458899999968708;9762110.815500000491738;-0.8
3125;622146.797400000039488;9762121.398800000548363;-0.8
3126;622146.136000000056811;9762091.302400000393391;-0.8
3127;622112.167400000034831;9762163.059200000017881;0.6
3128;622091.529800000018440;9762172.054999999701977;0.6
